"externalsessionid";"timestamp";"eventdate";"duration";"category_id"
29471;1463314246261;"2016-05-15";1316;980
29471;1463313214640;"2016-05-15";2164;254
29471;1463312966511;"2016-05-15";2355;347
29471;1463313116479;"2016-05-15";2682;254
67408;1459338642375;"2016-03-30";1583;19
67408;1459338594500;"2016-03-30";2552;74
92363;1461132510493;"2016-04-20";1013;848
92363;1461130621583;"2016-04-20";906;848
12576;1460030762289;"2016-04-07";3016;49
57913;1463461145318;"2016-05-17";4066;461
27310;1462714920161;"2016-05-08";2568;1263
16689;1464454487877;"2016-05-28";1612;74
16689;1464455124354;"2016-05-28";856;74
75428;1459345910092;"2016-03-30";3198;121
3980;1457791911588;"2016-03-12";379;104
3980;1457791576399;"2016-03-12";1190;104
55701;1459969797890;"2016-04-06";1264;1261
55701;1459970034507;"2016-04-06";4189;17
47715;1458229130051;"2016-03-17";2552;344
47715;1458228710921;"2016-03-17";1770;344
90337;1457616581711;"2016-03-10";789;16
90337;1457616475073;"2016-03-10";1200;16
30201;1459506648912;"2016-04-01";388;1572
94374;1461134800705;"2016-04-20";1166;47
26072;1454427468958;"2016-02-02";406;272
29899;1459058967957;"2016-03-27";452;468
29899;1458232145916;"2016-03-17";468;689
29899;1459588564595;"2016-04-02";2125;998
29899;1457466600703;"2016-03-08";743;129
29899;1459588590483;"2016-04-02";2089;1202
29899;1461775441854;"2016-04-27";1685;18
29899;1458562607466;"2016-03-21";631;468
29899;1458232138864;"2016-03-17";204;793
29899;1458232035864;"2016-03-17";186;1086
29899;1459582588956;"2016-04-02";1450;468
24357;1462961432344;"2016-05-11";719;29
13694;1456369810104;"2016-02-25";406;175
73376;1459075160924;"2016-03-27";803;74
73376;1459075819307;"2016-03-27";893;74
73376;1459074871641;"2016-03-27";556;74
73376;1459075462150;"2016-03-27";833;74
38408;1462777724521;"2016-05-09";1506;234
36123;1457708018805;"2016-03-11";925;1391
36123;1457709316821;"2016-03-11";822;1393
36123;1457706923366;"2016-03-11";4595;49
36123;1457707907970;"2016-03-11";266;1328
36123;1457707554055;"2016-03-11";2847;241
36123;1457709755891;"2016-03-11";777;482
36123;1457710001962;"2016-03-11";2759;1630
36123;1457709172739;"2016-03-11";677;1391
41730;1454756825456;"2016-02-06";946;9
41730;1454757968714;"2016-02-06";346;9
41730;1454757273432;"2016-02-06";1022;9
41730;1454758571236;"2016-02-06";1515;9
41730;1454759115866;"2016-02-06";762;9
98191;1460139015766;"2016-04-08";1191;228
3098;1455605696540;"2016-02-16";1169;74
3098;1455602491508;"2016-02-16";942;74
3098;1455607101694;"2016-02-16";1958;74
3098;1455606409057;"2016-02-16";1015;74
96059;1461786879997;"2016-04-27";961;395
96059;1461787189787;"2016-04-27";1173;395
2740;1456820256806;"2016-03-01";1778;30
68390;1460443126386;"2016-04-12";663;78
76284;1456559396721;"2016-02-27";2946;1221
76284;1456589769708;"2016-02-27";951;1221
40275;1463488687296;"2016-05-17";2507;1066
96703;1454943094978;"2016-02-08";1895;32
96703;1454942915460;"2016-02-08";816;32
96703;1454943430576;"2016-02-08";732;32
90597;1458594153563;"2016-03-22";1405;397
90597;1458596026889;"2016-03-22";3002;1097
90597;1458594907633;"2016-03-22";2395;264
94667;1463553779092;"2016-05-18";2842;27
62979;1460169605733;"2016-04-09";2103;26
62979;1460167867128;"2016-04-09";4003;57
8221;1462509840648;"2016-05-06";801;249
8221;1461073738611;"2016-04-19";3629;219
8221;1461076146735;"2016-04-19";5642;51
8221;1461070301633;"2016-04-19";2669;18
8221;1462517225736;"2016-05-06";2292;1228
8221;1461075812912;"2016-04-19";3666;51
8221;1461074094947;"2016-04-19";5511;49
8221;1462520402226;"2016-05-06";1845;928
8221;1462509656704;"2016-05-06";355;1322
8221;1462519068041;"2016-05-06";2096;1285
8221;1462520116842;"2016-05-06";2443;989
76829;1457776576143;"2016-03-12";2597;47
76829;1457776153593;"2016-03-12";2772;47
15388;1461482039561;"2016-04-24";1371;75
7201;1456431322026;"2016-02-25";2686;571
7201;1456431745770;"2016-02-25";3511;571
98773;1461177357391;"2016-04-20";677;1601
98773;1461176750899;"2016-04-20";120;1286
98773;1461177021462;"2016-04-20";591;1321
98773;1461176823234;"2016-04-20";2194;1227
98773;1461176945294;"2016-04-20";940;1369
9245;1463551246661;"2016-05-18";166;821
9245;1463550145955;"2016-05-18";317;823
9245;1463550702951;"2016-05-18";306;823
9245;1463551274627;"2016-05-18";281;820
9245;1463550853669;"2016-05-18";138;823
9245;1463550852015;"2016-05-18";205;823
17771;1463716750207;"2016-05-20";497;74
17771;1463718529643;"2016-05-20";1001;74
52152;1461497752855;"2016-04-24";954;26
69975;1463762559035;"2016-05-20";2993;25
49588;1455031361244;"2016-02-09";1910;241
44974;1459772672094;"2016-04-04";3280;171
44974;1459850952876;"2016-04-05";2742;171
48893;1463164486448;"2016-05-13";2016;82
48893;1463163880993;"2016-05-13";1714;82
57970;1460399438069;"2016-04-11";4059;318
57970;1460399688797;"2016-04-11";3955;121
95508;1460711718112;"2016-04-15";957;601
95508;1460713339907;"2016-04-15";1032;125
63324;1463328196863;"2016-05-15";2985;407
57989;1463039960108;"2016-05-12";1492;127
57989;1463038838429;"2016-05-12";915;129
57989;1463040056478;"2016-05-12";1074;127
57989;1463038242282;"2016-05-12";2057;328
57989;1463037914025;"2016-05-12";2040;328
84655;1461144635052;"2016-04-20";1791;75
68916;1457348147750;"2016-03-07";1707;3
92541;1462940310159;"2016-05-11";227;1023
11793;1464018152653;"2016-05-23";4919;307
11793;1464018372940;"2016-05-23";2800;307
32162;1463297773754;"2016-05-15";1397;59
32162;1463297151542;"2016-05-15";1355;59
47111;1458709851616;"2016-03-23";2148;130
47111;1458712105532;"2016-03-23";3169;130
47111;1458712837622;"2016-03-23";1866;130
86893;1464714174355;"2016-05-31";1057;892
86893;1464712192288;"2016-05-31";737;1099
99176;1464613465914;"2016-05-30";951;74
99176;1464698039929;"2016-05-31";2982;222
75166;1460639403449;"2016-04-14";3713;234
43429;1463302232026;"2016-05-15";1660;26
69074;1460614445761;"2016-04-14";1458;219
69074;1460614342805;"2016-04-14";536;80
92591;1455173850237;"2016-02-11";1515;74
92591;1455174442828;"2016-02-11";1607;74
64921;1458055687328;"2016-03-15";521;259
71274;1454695376521;"2016-02-05";2350;254
37108;1459692900170;"2016-04-03";2054;326
32148;1460554390249;"2016-04-13";758;1264
10948;1456818593508;"2016-03-01";2426;228
10948;1456819022445;"2016-03-01";989;690
27334;1458121164812;"2016-03-16";1734;32
15107;1458903182353;"2016-03-25";2663;187
20707;1463910895003;"2016-05-22";1122;100
20707;1463910565233;"2016-05-22";960;100
99614;1458827010705;"2016-03-24";1279;171
99614;1458828701560;"2016-03-24";853;100
19493;1455822183725;"2016-02-18";1009;236
19493;1455821843085;"2016-02-18";774;236
19493;1455822588087;"2016-02-18";2789;3
66027;1462637239298;"2016-05-07";1908;333
66027;1462635474002;"2016-05-07";1920;333
96310;1460209321337;"2016-04-09";2211;324
96310;1460107099893;"2016-04-08";5231;324
96310;1460106345842;"2016-04-08";5240;324
4488;1455734468328;"2016-02-17";1114;312
4488;1455732844471;"2016-02-17";2619;320
4488;1455734156691;"2016-02-17";1464;318
22440;1461180118491;"2016-04-20";3356;47
22440;1461180760254;"2016-04-20";4136;187
22440;1461180676769;"2016-04-20";4515;187
55744;1457161735434;"2016-03-05";2997;976
55744;1457159632007;"2016-03-05";725;74
55744;1457161351304;"2016-03-05";2234;976
55744;1457160036353;"2016-03-05";847;74
59479;1464062527420;"2016-05-24";1324;355
59479;1464062638862;"2016-05-24";1139;355
80900;1463546525428;"2016-05-18";639;74
80900;1463545975026;"2016-05-18";2184;74
80900;1463545599573;"2016-05-18";353;74
80900;1463547261673;"2016-05-18";616;74
80506;1459685190962;"2016-04-03";897;241
80506;1459685001658;"2016-04-03";2877;241
22354;1464104279137;"2016-05-24";158;683
22354;1464104477170;"2016-05-24";1054;848
22354;1464104342582;"2016-05-24";329;683
91453;1464588071150;"2016-05-30";543;62
91453;1464588633818;"2016-05-30";1090;62
91453;1464590121707;"2016-05-30";1156;62
91453;1464589754983;"2016-05-30";1072;62
91453;1464593086213;"2016-05-30";813;62
64166;1458709414572;"2016-03-23";996;8
64166;1458707252583;"2016-03-23";3109;336
64166;1458709279028;"2016-03-23";707;10
64166;1458707646118;"2016-03-23";2452;1066
80210;1458057381746;"2016-03-15";752;1349
80210;1458575124505;"2016-03-21";2489;1228
80210;1458235496575;"2016-03-17";2598;1231
80210;1458014886492;"2016-03-15";1352;62
80210;1458015621936;"2016-03-15";819;62
80210;1458057922595;"2016-03-15";2921;1228
80210;1458573624751;"2016-03-21";1111;1349
80210;1458574642526;"2016-03-21";1630;976
80210;1458235741875;"2016-03-17";371;1233
80210;1458014707298;"2016-03-15";904;1349
80210;1458573955893;"2016-03-21";1995;1349
35187;1461515948625;"2016-04-24";1050;26
35187;1461515450042;"2016-04-24";2184;26
2539;1460127986559;"2016-04-08";3319;332
31901;1460042765057;"2016-04-07";1626;495
31901;1460043051481;"2016-04-07";1509;495
31901;1460043369120;"2016-04-07";1864;495
19567;1455788445774;"2016-02-18";1785;337
52625;1458104414051;"2016-03-16";658;18
52625;1458104102612;"2016-03-16";769;49
99468;1463731926007;"2016-05-20";1697;976
99468;1463734009136;"2016-05-20";3381;47
99468;1463726687746;"2016-05-20";1264;403
99468;1463727582129;"2016-05-20";2632;455
99468;1463727672482;"2016-05-20";2268;458
99468;1463734906381;"2016-05-20";2317;25
99468;1463735207843;"2016-05-20";1104;25
99468;1463732667524;"2016-05-20";2450;430
99468;1463733695190;"2016-05-20";2594;51
99468;1463734282322;"2016-05-20";709;54
99468;1463733046931;"2016-05-20";284;1322
99468;1463732833637;"2016-05-20";3971;429
99468;1463734472636;"2016-05-20";1065;26
99468;1463731783198;"2016-05-20";1294;976
99468;1463731991693;"2016-05-20";274;606
99468;1463732314941;"2016-05-20";857;1576
99468;1463733213188;"2016-05-20";462;1286
99468;1463728422980;"2016-05-20";1965;565
99468;1463727478809;"2016-05-20";2037;458
99468;1463727845440;"2016-05-20";1894;522
99468;1463728500306;"2016-05-20";1994;1282
99468;1463727955298;"2016-05-20";1854;429
99468;1463732190113;"2016-05-20";685;1579
99468;1463735493966;"2016-05-20";507;1874
99468;1463726507190;"2016-05-20";2757;403
99468;1463733882458;"2016-05-20";893;49
99468;1463734325093;"2016-05-20";303;55
99468;1463726870430;"2016-05-20";1601;458
99468;1463732060194;"2016-05-20";832;1349
99468;1463732727211;"2016-05-20";2234;430
99468;1463726845615;"2016-05-20";2136;565
99468;1463734857166;"2016-05-20";384;890
99468;1463727204824;"2016-05-20";1883;455
68075;1458967283329;"2016-03-26";1947;40
68075;1458967402337;"2016-03-26";1025;40
68075;1458966878693;"2016-03-26";1299;50
60545;1462441784486;"2016-05-05";2858;848
63616;1458665277549;"2016-03-22";678;10
63616;1458664297400;"2016-03-22";823;10
63616;1458662890827;"2016-03-22";246;10
63616;1458662999661;"2016-03-22";184;5
63616;1458664676441;"2016-03-22";958;10
95108;1463109739016;"2016-05-13";1700;82
45531;1463236704989;"2016-05-14";1915;332
45531;1463251062316;"2016-05-14";1883;402
94460;1455459302739;"2016-02-14";3121;28
94460;1455459342323;"2016-02-14";819;28
85752;1460973887527;"2016-04-18";4688;18
85752;1460976375634;"2016-04-18";3339;18
85752;1460974970099;"2016-04-18";2032;18
85752;1460976019279;"2016-04-18";5092;18
85752;1460975550773;"2016-04-18";3886;18
85752;1460977126562;"2016-04-18";4893;18
38628;1460616518433;"2016-04-14";1053;74
38628;1460615276259;"2016-04-14";899;74
38628;1460617117540;"2016-04-14";2342;74
26820;1459446136821;"2016-03-31";1310;26
8914;1455215023720;"2016-02-11";2944;20
8914;1455215377393;"2016-02-11";2645;20
8914;1455215833270;"2016-02-11";3213;20
28362;1462371889671;"2016-05-04";2241;96
74285;1458761622486;"2016-03-23";658;16
74285;1458839950182;"2016-03-24";2633;211
74285;1458760694101;"2016-03-23";681;1218
74285;1458839659874;"2016-03-24";2879;211
10968;1459787426337;"2016-04-04";1414;127
10968;1459782013732;"2016-04-04";1031;100
10968;1459782017604;"2016-04-04";522;343
84461;1458843014126;"2016-03-24";4550;26
84461;1458843084902;"2016-03-24";1309;86
84461;1458843057605;"2016-03-24";867;82
84461;1458843117961;"2016-03-24";890;26
54909;1459850965740;"2016-04-05";2909;324
28346;1460951414413;"2016-04-18";1662;848
417;1462981335987;"2016-05-11";1329;333
417;1462876957805;"2016-05-10";872;1570
417;1462879096449;"2016-05-10";831;1570
30487;1462638439307;"2016-05-07";556;201
43210;1457582660263;"2016-03-10";446;608
49577;1463503210695;"2016-05-17";1520;133
6408;1456497838182;"2016-02-26";1693;402
73882;1464022631325;"2016-05-23";2098;32
38185;1458496833630;"2016-03-20";992;1356
83329;1464106136215;"2016-05-24";1551;1225
69519;1460793963902;"2016-04-16";5046;428
69519;1460792238819;"2016-04-16";3194;1356
69519;1460792441733;"2016-04-16";2568;427
69519;1460794707104;"2016-04-16";3608;428
69519;1460794232624;"2016-04-16";3366;427
40018;1461567192716;"2016-04-25";983;228
43460;1458583189193;"2016-03-21";1671;82
43460;1458584557220;"2016-03-21";2170;82
43460;1458584401353;"2016-03-21";1126;82
43460;1458583331320;"2016-03-21";1474;82
31257;1460308731970;"2016-04-10";1145;57
31257;1460308799194;"2016-04-10";1802;57
31257;1460309112785;"2016-04-10";4290;57
53220;1458757423937;"2016-03-23";1756;350
53220;1458757788491;"2016-03-23";857;350
36633;1454930264154;"2016-02-08";485;855
36633;1454930340844;"2016-02-08";800;855
12955;1456831916553;"2016-03-01";3234;26
12955;1456832498633;"2016-03-01";484;1245
38127;1456932129963;"2016-03-02";844;1204
38127;1457835240227;"2016-03-13";2673;20
53400;1461817148670;"2016-04-28";404;1099
53400;1461817363096;"2016-04-28";1244;478
53400;1461820351457;"2016-04-28";3141;478
75381;1458970311654;"2016-03-26";893;206
75381;1458968374686;"2016-03-26";2436;25
75381;1458968565192;"2016-03-26";2090;25
34834;1460985054177;"2016-04-18";4358;49
34834;1460985115716;"2016-04-18";1098;49
60027;1456999024799;"2016-03-03";1325;4
98338;1455358598932;"2016-02-13";943;51
98338;1455358936005;"2016-02-13";1611;51
98338;1455357684452;"2016-02-13";876;51
98721;1463566483061;"2016-05-18";509;336
98721;1463567069078;"2016-05-18";1754;336
43971;1457785984080;"2016-03-12";376;266
91659;1457931065211;"2016-03-14";2087;408
65884;1462372773782;"2016-05-04";2494;330
36799;1463712106671;"2016-05-20";134;716
36799;1463714022847;"2016-05-20";1447;234
23161;1464395654176;"2016-05-28";4294;324
40705;1456570276139;"2016-02-27";567;129
59423;1459841166220;"2016-04-05";1042;18
40983;1460644789679;"2016-04-14";253;1135
37267;1454481074853;"2016-02-03";1229;336
37267;1454480442863;"2016-02-03";1156;496
37267;1454480036887;"2016-02-03";1325;496
37267;1454480299192;"2016-02-03";1173;496
88574;1457705720494;"2016-03-11";2284;323
88574;1457776136942;"2016-03-12";684;324
88574;1457703804380;"2016-03-11";2905;324
88574;1457706057118;"2016-03-11";1230;323
40528;1454311390224;"2016-02-01";142;683
22542;1458582918405;"2016-03-21";460;253
22542;1458582765643;"2016-03-21";778;253
67081;1462427603084;"2016-05-05";358;1063
67081;1462428377282;"2016-05-05";1009;1189
67081;1462428528540;"2016-05-05";882;1007
69837;1455629566750;"2016-02-16";165;81
71072;1461137225484;"2016-04-20";1905;402
86646;1454814430801;"2016-02-07";2054;49
10230;1459078488724;"2016-03-27";675;1598
10230;1459078791236;"2016-03-27";1606;1574
3883;1457709917609;"2016-03-11";1502;249
3883;1457709807458;"2016-03-11";1435;249
79165;1460121423491;"2016-04-08";2988;407
79165;1460122670187;"2016-04-08";4857;407
89466;1464313286876;"2016-05-27";604;1019
16705;1458286169314;"2016-03-18";1185;848
35562;1462186210345;"2016-05-02";605;1343
26440;1456583215655;"2016-02-27";434;1219
26440;1456583775527;"2016-02-27";1226;125
50610;1459962047529;"2016-04-06";1029;3
50610;1459961893153;"2016-04-06";999;3
50610;1459961515482;"2016-04-06";943;3
39523;1462636271097;"2016-05-07";1117;18
39523;1462638795030;"2016-05-07";2179;18
39523;1462637389139;"2016-05-07";1405;18
39523;1462636580283;"2016-05-07";4159;18
39523;1462639178305;"2016-05-07";1013;18
39523;1462643200459;"2016-05-07";707;18
39523;1462635674782;"2016-05-07";3253;18
39523;1462641901570;"2016-05-07";547;18
39523;1462637775280;"2016-05-07";1893;18
60895;1462186630070;"2016-05-02";3032;131
60895;1462186317456;"2016-05-02";2567;131
27091;1464588167957;"2016-05-30";2896;36
31;1460717826181;"2016-04-15";2747;583
10089;1459486047825;"2016-04-01";1277;77
10089;1459486531747;"2016-04-01";2835;648
10089;1459483333398;"2016-04-01";864;228
93863;1462480216193;"2016-05-05";1141;210
68792;1459522280357;"2016-04-01";1755;257
82776;1464545226154;"2016-05-29";2050;30
82776;1464545122633;"2016-05-29";2737;30
7349;1454696678790;"2016-02-05";2165;25
51840;1462474624709;"2016-05-05";2018;332
51840;1462454082928;"2016-05-05";3085;26
51840;1462453902735;"2016-05-05";2861;49
81230;1461156344879;"2016-04-20";1944;38
69913;1460731374710;"2016-04-15";1743;62
31361;1455519286473;"2016-02-15";1876;403
17942;1463992205841;"2016-05-23";831;26
58276;1464326694126;"2016-05-27";1318;147
58276;1464325520027;"2016-05-27";671;147
62659;1459503448523;"2016-04-01";1884;47
62659;1459503061543;"2016-04-01";1612;47
62659;1459502898360;"2016-04-01";1653;47
51912;1459736399773;"2016-04-04";2776;172
38544;1463205979051;"2016-05-14";871;50
38544;1463205880417;"2016-05-14";683;50
38544;1463208965968;"2016-05-14";2938;31
38544;1463208256859;"2016-05-14";2096;31
59400;1461025346120;"2016-04-19";1216;40
59400;1461022983281;"2016-04-19";4830;42
59400;1461022836803;"2016-04-19";722;42
59400;1461024223912;"2016-04-19";1459;50
59400;1461025388139;"2016-04-19";1462;1274
59400;1461025220444;"2016-04-19";2378;40
59400;1461025585178;"2016-04-19";3005;42
59400;1461023534969;"2016-04-19";546;341
69522;1458640358029;"2016-03-22";940;251
69522;1458639774676;"2016-03-22";1258;187
87625;1458837195425;"2016-03-24";1175;1384
87625;1458837541985;"2016-03-24";708;1342
87625;1458832388704;"2016-03-24";4073;407
87625;1458837262280;"2016-03-24";572;1384
87625;1458832718440;"2016-03-24";2446;408
87625;1458835165916;"2016-03-24";699;1342
87625;1458732185474;"2016-03-23";1488;402
87625;1458837130819;"2016-03-24";2103;1384
85490;1460791393419;"2016-04-16";2744;132
85490;1460791795329;"2016-04-16";3972;132
85490;1460790970713;"2016-04-16";1570;903
85490;1460788541788;"2016-04-16";4667;58
85490;1460789628321;"2016-04-16";5418;58
85490;1460789302038;"2016-04-16";3410;58
34325;1457010181544;"2016-03-03";797;31
34325;1456758251168;"2016-02-29";670;1218
87996;1461040595466;"2016-04-19";3939;575
87996;1461040823153;"2016-04-19";708;378
29514;1463559154128;"2016-05-18";1735;32
85558;1461483424863;"2016-04-24";519;204
85558;1461483791760;"2016-04-24";617;204
56995;1461088603187;"2016-04-19";3811;86
56995;1461089636500;"2016-04-19";4727;86
19552;1464546113862;"2016-05-29";3212;117
76786;1463387573212;"2016-05-16";939;18
90856;1461948920738;"2016-04-29";2288;6
41533;1455311646491;"2016-02-13";3157;132
34082;1464173570579;"2016-05-25";2261;989
39399;1462125536468;"2016-05-01";337;1868
95273;1459505275195;"2016-04-01";357;1056
15758;1461504204888;"2016-04-24";364;511
15758;1461504313004;"2016-04-24";1751;511
