"externalsessionid";"timestamp";"eventdate";"ordernumber";"pricecents";"totalcents";"quantity";"product_id"
42774;1454299616379;"2016-02-01";31035;690;690;1;244342
26107;1458833968759;"2016-03-24";13670;744;744;1;244539
79881;1454067443061;"2016-01-29";66609;3822;3822;1;244854
80659;1460872546602;"2016-04-17";26174;891;891;1;244977
86293;1459317731418;"2016-03-30";83357;553;553;1;245220
75197;1462557622543;"2016-05-06";77566;191;191;1;245478
75197;1462557622543;"2016-05-06";77566;191;191;1;245478
79373;1457182043861;"2016-03-05";15514;519;519;1;245914
71567;1458565637558;"2016-03-21";70240;942;942;1;246151
18271;1452850512100;"2016-01-15";34088;271;271;1;246281
77818;1461697572285;"2016-04-26";11711;3304;3304;1;246286
73760;1464346540663;"2016-05-27";42759;3304;3304;1;246286
69531;1456472006754;"2016-02-26";78737;355;355;1;246452
92455;1460182362871;"2016-04-09";30149;355;355;1;246452
40811;1459843329206;"2016-04-05";26588;815;815;1;246708
57015;1460456073815;"2016-04-12";74602;338;338;1;246712
59976;1461026504947;"2016-04-19";27767;734;734;1;247059
92335;1461494732412;"2016-04-24";80703;734;734;1;247059
19584;1452624068317;"2016-01-12";17159;1541;1541;1;247121
85954;1463070297094;"2016-05-12";54009;263;263;1;247349
67001;1459423118488;"2016-03-31";61884;1235;1235;1;247387
21895;1454555977542;"2016-02-04";92845;917;917;1;247398
58808;1460289741824;"2016-04-10";88934;917;917;1;247398
13788;1462555522564;"2016-05-06";25479;917;917;1;247398
61400;1458238227810;"2016-03-17";47198;2702;2702;1;247692
70075;1455362331891;"2016-02-13";20163;1060;1060;1;247897
45347;1456288002295;"2016-02-24";54651;576;576;1;247942
15272;1445146692389;"2015-10-18";21984;160;320;2;248370
51571;1455090765785;"2016-02-10";90186;474;474;1;249176
6830;1458986680009;"2016-03-26";34413;296;296;1;249265
43533;1456309883004;"2016-02-24";93538;744;744;1;249835
54011;1457290718009;"2016-03-06";13250;326;326;1;250014
90498;1453417317731;"2016-01-22";4410;910;910;1;250292
12832;1461570230389;"2016-04-25";54561;709;709;1;250344
86709;1454431340340;"2016-02-02";78732;537;537;1;250520
5522;1460519551595;"2016-04-13";75332;4482;4482;1;250635
98869;1452322417220;"2016-01-09";28167;481;481;1;250861
19427;1455621743303;"2016-02-16";99523;792;792;1;251036
11950;1461129541920;"2016-04-20";49916;792;792;1;251036
82981;1463043797334;"2016-05-12";70923;405;405;1;251418
27212;1461594335113;"2016-04-25";31718;114;114;1;251458
76897;1452530739011;"2016-01-11";7679;891;891;1;251467
9245;1463552257953;"2016-05-18";8061;505;505;1;251873
36010;1454319219967;"2016-02-01";34888;388;388;1;252731
21687;1456151079380;"2016-02-22";18609;809;809;1;253050
99716;1458899015315;"2016-03-25";20312;519;2076;4;253427
77425;1461075064718;"2016-04-19";2408;519;2076;4;253427
53275;1461667281379;"2016-04-26";59704;495;495;1;253438
88189;1460984721027;"2016-04-18";12230;343;343;1;253626
43399;1455814564713;"2016-02-18";34172;175;175;1;253961
47263;1455867982554;"2016-02-19";21138;3104;3104;1;254033
10243;1455691846210;"2016-02-17";55644;146;146;1;254150
42114;1460186319232;"2016-04-09";30014;71;71;1;254346
85515;1455888604743;"2016-02-19";20302;584;584;1;254649
4254;1456639223509;"2016-02-28";36905;584;584;1;254649
22787;1461129889322;"2016-04-20";4399;584;584;1;254649
53403;1460281015033;"2016-04-10";25640;588;588;1;254699
34544;1456039032041;"2016-02-21";16327;729;729;1;254944
15643;1451839097616;"2016-01-03";5317;258;258;1;254985
85007;1462859424555;"2016-05-10";13467;461;461;1;255186
15517;1462856874912;"2016-05-10";65659;917;917;1;255337
89520;1462005724286;"2016-04-30";65501;622;622;1;255374
86477;1459937335410;"2016-04-06";84402;549;2196;4;255405
66271;1457624331984;"2016-03-10";19031;407;407;1;255705
25258;1456917205232;"2016-03-02";21127;600;600;1;255947
86476;1461605859744;"2016-04-25";4834;1168;1168;1;256560
78620;1459003781257;"2016-03-26";70167;2856;2856;1;257053
22563;1461082896172;"2016-04-19";63389;760;760;1;257272
16325;1458055950946;"2016-03-15";88507;1269;1269;1;257501
98343;1458226666690;"2016-03-17";17035;3191;3191;1;257595
5591;1455694145563;"2016-02-17";48111;282;282;1;258348
45640;1454935876625;"2016-02-08";98498;3281;3281;1;258807
97671;1456380540147;"2016-02-25";6139;73;73;1;258984
19458;1457356209323;"2016-03-07";68358;416;416;1;259355
20593;1456812871636;"2016-03-01";36407;488;976;2;259413
78338;1456416343347;"2016-02-25";29230;855;855;1;259487
70908;1455290415033;"2016-02-12";74332;2419;2419;1;259676
47476;1458485261243;"2016-03-20";88;815;815;1;259796
80902;1459354195776;"2016-03-30";62690;815;815;1;259796
78428;1464414746544;"2016-05-28";55339;644;644;1;259813
34091;1464772921704;"2016-06-01";35827;630;630;1;259846
55156;1456854786333;"2016-03-01";67848;936;936;1;259990
58273;1461635102129;"2016-04-26";81079;936;936;1;259990
61934;1457357019176;"2016-03-07";70512;613;613;1;260203
65238;1454345165826;"2016-02-01";9097;1296;1296;1;260416
95188;1453709245142;"2016-01-25";83098;1734;1734;1;260579
68521;1459972747813;"2016-04-06";6503;2817;2817;1;260766
28481;1458044015648;"2016-03-15";99710;1938;1938;1;262104
78885;1457626729611;"2016-03-10";6825;849;849;1;262415
35145;1455788257338;"2016-02-18";22262;335;335;1;262835
37510;1452354735921;"2016-01-09";6908;2684;2684;1;263028
10211;1458736921314;"2016-03-23";56564;1136;1136;1;263247
83424;1459096839538;"2016-03-27";3419;1136;1136;1;263247
82981;1463043797334;"2016-05-12";70923;803;803;1;263377
76065;1461523013348;"2016-04-24";22982;1128;1128;1;263482
93355;1453703106461;"2016-01-25";1540;333;333;1;263487
71845;1463900143535;"2016-05-22";84555;512;512;1;263585
53849;1451645043349;"2016-01-01";93588;94;94;1;263677
60008;1453970362724;"2016-01-28";80427;955;955;1;263923
47929;1453979830748;"2016-01-28";79441;580;580;1;264082
52768;1454212285456;"2016-01-31";26417;662;662;1;264412
1723;1463421469302;"2016-05-16";24661;5149;5149;1;264769
55690;1458206999135;"2016-03-17";86996;1226;1226;1;264800
76231;1456312589614;"2016-02-24";81470;2336;2336;1;264866
46982;1460788006948;"2016-04-16";1920;2336;2336;1;264866
4305;1459794695748;"2016-04-04";10112;258;258;1;264898
84349;1459175093975;"2016-03-28";19084;446;446;1;265118
98812;1462717861964;"2016-05-08";15796;3191;3191;1;265240
14904;1461753955787;"2016-04-27";37044;455;455;1;265245
60601;1455967618466;"2016-02-20";55822;393;393;1;265593
51000;1451737599707;"2016-01-02";20104;3541;3541;1;265625
93306;1464265081898;"2016-05-26";64968;3616;3616;1;265811
37550;1463243404639;"2016-05-14";44191;461;922;2;265976
3023;1463227313412;"2016-05-14";60212;534;534;1;266000
40932;1460380215730;"2016-04-11";66864;10016;10016;1;266074
78238;1462772130328;"2016-05-09";78013;402;402;1;266117
3760;1460701344672;"2016-04-15";85358;560;560;1;266980
91061;1458483639428;"2016-03-20";15669;644;644;1;266994
44970;1458555501007;"2016-03-21";29370;644;644;1;266994
81034;1455982431310;"2016-02-20";19196;771;771;1;267440
29254;1462900861180;"2016-05-10";86873;103;103;1;267703
74669;1455962256269;"2016-02-20";42531;288;288;1;267835
67998;1448967511423;"2015-12-01";9059;419;419;1;267885
2112;1453975939619;"2016-01-28";82432;396;396;1;267982
28474;1462996656650;"2016-05-11";89708;734;2936;4;268043
27157;1451891748225;"2016-01-04";273;820;820;1;268182
70204;1460103233622;"2016-04-08";5591;815;815;1;268478
19528;1464120080874;"2016-05-24";53244;855;855;1;268500
64398;1456757171003;"2016-02-29";2144;855;855;1;268500
84205;1460787625282;"2016-04-16";26556;917;917;1;268667
47173;1461686223780;"2016-04-26";71890;917;917;1;268667
99988;1463447385843;"2016-05-17";90455;170;170;1;268927
20253;1452750097343;"2016-01-14";77672;201;201;1;268941
65174;1455435002547;"2016-02-14";59598;105;105;1;268955
91993;1460270110208;"2016-04-10";60297;104;104;1;269157
21328;1452791321006;"2016-01-14";39755;498;498;1;269873
43830;1456029454499;"2016-02-21";27845;304;304;1;270071
59329;1464283242226;"2016-05-26";80732;622;1244;2;270183
31457;1454249105314;"2016-01-31";95094;204;204;1;270329
50618;1454138228429;"2016-01-30";8966;123;123;1;270340
47738;1454322500610;"2016-02-01";77647;478;478;1;270975
11649;1460096830794;"2016-04-08";89555;724;2896;4;271489
97618;1456937838786;"2016-03-02";30022;4451;4451;1;271974
97618;1456937838786;"2016-03-02";30022;4451;4451;1;271974
9761;1457114457211;"2016-03-04";36228;1771;1771;1;271997
35935;1452582107949;"2016-01-12";97614;744;744;1;272130
44651;1452239078305;"2016-01-08";45242;1067;1067;1;272195
3240;1460220733293;"2016-04-09";60583;375;375;1;272226
1816;1464424659005;"2016-05-28";31427;843;843;1;272260
49086;1464040654666;"2016-05-24";5233;434;434;1;272279
49787;1456840513748;"2016-03-01";48790;1399;1399;1;272616
87633;1459006313576;"2016-03-26";50308;1399;1399;1;272616
90265;1462931213704;"2016-05-11";44613;1261;5044;4;272806
96073;1455792992161;"2016-02-18";79884;3769;3769;1;272970
50680;1463232323344;"2016-05-14";39731;3769;3769;1;272970
31736;1463546285669;"2016-05-18";56838;2817;2817;1;273154
31736;1463643158558;"2016-05-19";56838;2817;2817;1;273154
31736;1463765217397;"2016-05-20";56838;2817;2817;1;273154
41011;1464418909743;"2016-05-28";42386;465;465;1;273211
82408;1454170060483;"2016-01-30";20871;1489;1489;1;273591
64577;1453827665264;"2016-01-26";68864;431;431;1;273943
25539;1454916732227;"2016-02-08";42198;739;739;1;274141
63079;1458635762645;"2016-03-22";13534;1898;1898;1;274146
8660;1458119585700;"2016-03-16";77701;2257;2257;1;274258
34969;1463587452270;"2016-05-18";98337;244;244;1;274349
70083;1456908292366;"2016-03-02";86007;1833;1833;1;274410
97668;1459264626746;"2016-03-29";76604;1833;1833;1;274410
44761;1465018757045;"2016-06-04";19255;1833;1833;1;274410
59178;1464331694268;"2016-05-27";55689;635;635;1;274844
63899;1463839504259;"2016-05-21";1000;307;307;1;274994
70880;1458571843664;"2016-03-21";42647;396;396;1;275247
57033;1462361955389;"2016-05-04";72895;419;838;2;275509
92390;1454261108850;"2016-01-31";62453;377;377;1;275510
56438;1460900959893;"2016-04-17";1510;468;468;1;276159
46413;1456206104966;"2016-02-23";42638;1136;1136;1;276415
67539;1462774776922;"2016-05-09";18331;2120;2120;1;276455
60604;1459962255277;"2016-04-06";35000;278;278;1;276482
49227;1461595179177;"2016-04-25";18942;278;278;1;276482
36567;1457094326448;"2016-03-04";43653;982;982;1;276946
88364;1460448256498;"2016-04-12";88056;340;340;1;277210
68150;1458850206038;"2016-03-24";8907;3591;3591;1;277311
69995;1456662951612;"2016-02-28";47580;584;584;1;277445
27508;1464000280893;"2016-05-23";36715;431;431;1;277674
20152;1456329972411;"2016-02-24";86730;4390;4390;1;278460
20515;1464065202083;"2016-05-24";29117;452;452;1;278639
18345;1464197947058;"2016-05-25";19646;452;452;1;278639
40312;1456941281303;"2016-03-02";82119;347;347;1;278661
21328;1452791321006;"2016-01-14";39755;228;228;1;278722
76267;1456812797416;"2016-03-01";50903;228;228;1;278722
56864;1464322550064;"2016-05-27";581;128;128;1;278887
17534;1458568441356;"2016-03-21";4902;849;849;1;279103
94677;1454923778768;"2016-02-08";82286;300;300;1;279276
14711;1460471177552;"2016-04-12";91541;4673;4673;1;279450
65174;1455435002547;"2016-02-14";59598;311;311;1;279891
29138;1462310792858;"2016-05-04";51231;596;596;1;280488
1029;1460560970488;"2016-04-13";30972;465;465;1;280564
66193;1456152115037;"2016-02-22";3116;419;419;1;280656
11607;1456908920556;"2016-03-02";10626;419;419;1;280656
94185;1461524937123;"2016-04-24";76173;680;680;1;280658
48825;1463298878057;"2016-05-15";18406;929;929;1;280681
68433;1455724193518;"2016-02-17";62067;234;234;1;281627
4496;1457594338745;"2016-03-10";5554;1629;1629;1;281851
53177;1461174073832;"2016-04-20";50955;792;3168;4;282245
25817;1461777234318;"2016-04-27";18784;269;269;1;282447
92858;1454696569401;"2016-02-05";32996;294;294;1;282539
28417;1464694571441;"2016-05-31";46971;724;724;1;282639
39407;1462983486976;"2016-05-11";50635;1992;1992;1;282683
33013;1459431080736;"2016-03-31";5713;56;56;1;282782
38897;1464522925490;"2016-05-29";9730;56;56;1;282782
24671;1464693757519;"2016-05-31";57885;989;989;1;283142
27583;1461158787136;"2016-04-20";11494;873;873;1;283148
49700;1457875620439;"2016-03-13";1904;1499;1499;1;283875
79521;1459151203500;"2016-03-28";78952;174;174;1;283976
45133;1461660227700;"2016-04-26";22788;174;348;2;283976
67675;1463021549914;"2016-05-12";33143;399;399;1;284227
35781;1462859030800;"2016-05-10";3193;2452;2452;1;284391
42687;1461569698747;"2016-04-25";77927;393;393;1;284427
12513;1464333742066;"2016-05-27";95738;375;375;1;284513
47592;1462951217337;"2016-05-11";23974;322;322;1;284632
81311;1464082878070;"2016-05-24";84644;838;838;1;284840
82398;1462357908700;"2016-05-04";79168;1252;1252;1;285204
64494;1460553092843;"2016-04-13";5692;465;465;1;285456
35145;1455788257338;"2016-02-18";22262;3591;3591;1;285621
37685;1460912871303;"2016-04-17";40383;3591;3591;1;285621
87761;1461500413875;"2016-04-24";60271;393;393;1;286058
70348;1460956891248;"2016-04-18";47819;236;236;1;286419
61178;1457066238134;"2016-03-04";65131;2210;2210;1;286589
49191;1460651693197;"2016-04-14";93246;119;119;1;287206
45674;1458932879860;"2016-03-25";76962;3236;3236;1;287700
83190;1457591792305;"2016-03-10";82037;1252;1252;1;287719
4878;1457596979241;"2016-03-10";9606;1252;1252;1;287719
13963;1462470898196;"2016-05-05";39567;1252;1252;1;287719
6488;1457115998672;"2016-03-04";13230;1209;1209;1;287877
75207;1459507699618;"2016-04-01";10216;1209;1209;1;287877
18082;1460037347075;"2016-04-07";65345;452;452;1;288727
91808;1461850515143;"2016-04-28";22300;452;1808;4;288727
70259;1462470637277;"2016-05-05";71712;355;355;1;289377
58603;1463071707846;"2016-05-12";52535;1113;1113;1;289543
38071;1453997275655;"2016-01-28";30422;5914;5914;1;289673
36300;1462184790000;"2016-05-02";9952;622;622;1;289705
22999;1457029329520;"2016-03-03";55783;141;141;1;289963
41671;1459367627469;"2016-03-30";47420;1687;6748;4;289995
60478;1452431839726;"2016-01-10";51796;396;396;1;290046
14213;1455634216616;"2016-02-16";45075;724;724;1;290090
91061;1458483639428;"2016-03-20";15669;458;458;1;290397
10482;1453890885189;"2016-01-27";54083;662;662;1;291175
940;1462685919865;"2016-05-08";26072;662;662;1;291175
57452;1462374505462;"2016-05-04";48258;399;399;1;291187
53416;1463835387270;"2016-05-21";7498;431;3448;8;291283
14962;1464511010836;"2016-05-29";43752;431;431;1;291283
52108;1464768012361;"2016-06-01";10951;792;792;1;292232
89073;1462775362990;"2016-05-09";34732;576;576;1;292291
1659;1454417006213;"2016-02-02";98061;175;175;1;292354
68962;1458832062878;"2016-03-24";27492;355;355;1;292570
60077;1459329647080;"2016-03-30";96356;3717;3717;1;293374
66960;1455872900889;"2016-02-19";35259;1722;1722;1;293549
75322;1454386106878;"2016-02-02";5772;261;261;1;293766
41911;1461653715334;"2016-04-26";48464;1351;1351;1;293792
85027;1463559989520;"2016-05-18";63982;714;714;1;293972
82672;1454576023256;"2016-02-04";65532;1305;1305;1;294467
74844;1462711209673;"2016-05-08";31588;103;103;1;294816
46694;1459704675232;"2016-04-03";45961;798;798;1;294909
53953;1460259329167;"2016-04-10";19490;223;223;1;295082
14188;1459686021175;"2016-04-03";45841;182;182;1;295216
76186;1464325885144;"2016-05-27";56354;84;84;1;295744
82180;1461681878996;"2016-04-26";45535;676;2704;4;295761
20520;1462974234067;"2016-05-11";62180;1663;1663;1;295861
53177;1461174073832;"2016-04-20";50955;564;2256;4;295876
63534;1462343666758;"2016-05-04";64931;3795;3795;1;295968
75535;1452188991531;"2016-01-07";37213;1808;1808;1;295999
12907;1459496909876;"2016-04-01";58921;1808;1808;1;295999
52516;1460272055816;"2016-04-10";35729;258;258;1;296287
41349;1462520681031;"2016-05-06";94137;942;942;1;296418
18740;1456384739017;"2016-02-25";11290;112;112;1;296853
73467;1458803149099;"2016-03-24";32663;112;112;1;296853
45684;1464526874925;"2016-05-29";1443;904;904;1;296880
30176;1452675826960;"2016-01-13";78316;124;124;1;297044
69937;1452786803081;"2016-01-14";60429;1859;1859;1;297623
54561;1454242407098;"2016-01-31";59808;256;256;1;297741
41645;1458652569355;"2016-03-22";8471;256;256;1;297741
82329;1460378004618;"2016-04-11";49112;256;256;1;297741
22092;1460898174400;"2016-04-17";78308;256;256;1;297741
35085;1463026057498;"2016-05-12";85220;256;512;2;297741
85708;1455788604554;"2016-02-18";58073;626;626;1;297818
8798;1463164102671;"2016-05-13";64533;2369;2369;1;297939
96310;1460210055624;"2016-04-09";78084;1136;1136;1;298051
95134;1463841895919;"2016-05-21";87297;4939;4939;1;298225
16052;1458451815851;"2016-03-20";80002;666;666;1;298292
1646;1455194435181;"2016-02-11";64240;2539;2539;1;299066
29376;1457503470481;"2016-03-09";12496;671;1342;2;299691
44049;1459475576301;"2016-04-01";66776;58;58;1;299799
24055;1459874529655;"2016-04-05";91010;666;666;1;299821
97227;1454390783562;"2016-02-02";57963;405;405;1;299841
37141;1459687101595;"2016-04-03";9586;1075;1075;1;299876
77131;1462880690226;"2016-05-10";3300;1075;1075;1;299876
4377;1458983182567;"2016-03-26";52188;2487;2487;1;299909
94372;1456848307549;"2016-03-01";6591;407;407;1;300164
15426;1462987959507;"2016-05-11";68072;350;350;1;300287
57913;1463469553855;"2016-05-17";42166;680;680;1;300671
2118;1460096721252;"2016-04-08";18700;709;709;1;300755
38346;1458536503850;"2016-03-21";66576;1938;1938;1;301037
77563;1459331408770;"2016-03-30";5227;1938;1938;1;301037
69071;1453913342024;"2016-01-27";31025;1552;1552;1;301188
92132;1464188400251;"2016-05-25";35584;729;729;1;301191
39066;1460275455065;"2016-04-10";69698;662;662;1;301458
79231;1459860462912;"2016-04-05";67685;2135;2135;1;301553
71751;1461735595023;"2016-04-27";57503;2135;2135;1;301553
38569;1461930054675;"2016-04-29";46915;194;194;1;301672
67311;1461145962525;"2016-04-20";68881;331;331;1;301884
20844;1464020934481;"2016-05-23";64025;413;413;1;302137
38100;1452438000253;"2016-01-10";45406;365;365;1;302951
56430;1462943010601;"2016-05-11";81711;1808;1808;1;303178
94185;1461524937123;"2016-04-24";76173;347;347;1;303190
40679;1458235148647;"2016-03-17";5849;345;345;1;303466
15998;1457790654025;"2016-03-12";50646;3517;3517;1;303496
18523;1461052067122;"2016-04-19";18308;1323;1323;1;303623
466;1453399746273;"2016-01-21";82645;258;258;1;304204
69231;1464837582825;"2016-06-02";56905;5149;5149;1;304222
4305;1459794695748;"2016-04-04";10112;214;214;1;304231
90677;1464516662398;"2016-05-29";70609;145;145;1;304270
41863;1463993190762;"2016-05-23";38;249;249;1;304330
97914;1456422180948;"2016-02-25";38155;372;372;1;304341
80200;1464442673629;"2016-05-28";95566;1105;2210;2;304454
84460;1462005386935;"2016-04-30";38936;969;969;1;304761
22970;1454313804871;"2016-02-01";95702;820;820;1;304855
26718;1460023421330;"2016-04-07";21324;776;776;1;304886
82981;1463043797334;"2016-05-12";70923;260;260;1;305339
26392;1460040782610;"2016-04-07";4886;175;175;1;305442
82446;1453308207613;"2016-01-20";41317;449;449;1;305814
