"grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
11,0,"Hispanic",1,1,1,0,1,NA,NA,1,1,0,0,1,1,1,225,30,1,1,1,673,435.95
11,1,"Hispanic",0,0,1,0,1,1,NA,1,1,0,0,1,1,0,225,20,1,1,1,673,428.62
10,0,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,1,1,1,280,21,1,1,0,227,508.4
10,1,"American Indian/Alaska Native",1,0,1,0,1,0,0,1,1,1,1,1,1,0,325,18,1,1,0,227,468.31
10,0,"Hispanic",0,0,0,0,1,0,0,1,1,0,0,1,1,0,280,30,1,1,0,227,425.86
10,1,"Hispanic",1,1,0,0,0,NA,0,1,1,1,0,1,1,0,420,17,1,1,0,227,359.12
9,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,280,29,1,1,0,227,411.07
10,0,"Hispanic",0,0,0,0,0,0,0,1,0,0,0,0,1,1,300,19,1,1,0,227,461.85
10,0,"Hispanic",1,0,1,1,1,1,0,1,0,0,1,0,1,1,300,30,1,1,0,227,454.62
9,0,"Hispanic",0,1,0,NA,0,0,NA,1,1,0,0,1,1,1,300,20,1,1,0,227,455.33
10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,60,29,1,1,0,227,468.12
10,0,"Hispanic",1,0,1,0,1,1,0,0,1,1,1,1,1,0,300,20,1,1,0,227,559.08
10,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,1,350,17,1,1,0,227,501.8
10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,270,18,1,1,0,227,589.92
11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,270,21,0,1,0,227,629.76
9,1,"Hispanic",1,1,0,0,1,1,0,1,1,0,0,1,1,0,280,19,1,1,0,227,534.12
11,1,"Hispanic",1,0,1,0,0,1,0,0,1,0,1,1,1,0,385,15,1,1,0,227,504.54
10,0,"White",1,1,1,NA,NA,NA,0,1,1,1,1,1,1,0,300,20,1,1,0,227,572.58
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,56,15,1,1,0,227,501.96
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,60,24,1,1,0,227,486.71
10,0,"Hispanic",0,0,0,0,0,0,0,1,1,0,0,0,1,0,265,17,1,1,0,227,386.54
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,360,30,1,1,0,1295,561.7
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,360,30,1,1,0,1295,543.03
10,0,"White",0,1,1,1,1,1,NA,1,1,1,1,1,1,0,360,25,1,1,0,1295,493.62
10,1,"White",1,1,1,1,1,1,0,0,1,1,1,1,1,0,350,25,1,1,0,1295,582.47
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,350,20,1,1,0,1295,572.98
11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,360,25,1,1,0,1295,541.82
11,0,"Black",0,1,0,0,0,1,0,0,1,1,1,1,1,0,350,10,1,1,0,1295,461.53
10,1,"White",0,0,1,NA,NA,1,0,0,1,1,1,1,1,0,355,30,1,1,0,1295,431.83
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,30,1,1,0,1295,397.04
11,1,"Hispanic",0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,30,1,1,0,1295,546.95
9,0,"Hispanic",1,NA,NA,0,0,1,1,1,1,1,1,NA,1,1,385,NA,1,1,1,2532,474.87
10,1,"More than one race",0,1,1,NA,NA,NA,NA,1,1,0,1,1,1,0,275,30,1,1,1,2532,594.01
10,1,"Hispanic",0,0,1,0,1,1,0,0,1,1,1,1,1,0,275,24,1,1,1,2532,356.95
10,0,"Hispanic",1,1,0,0,1,1,1,1,0,0,1,0,1,0,285,26,1,1,1,2532,440.08
9,0,"Hispanic",0,1,1,0,0,1,0,1,0,0,0,0,0,0,110,30,1,1,1,2532,496.64
10,1,"Black",1,1,1,1,1,1,1,1,0,0,1,1,1,0,45,30,1,1,1,2532,435.92
10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,1,250,32,1,1,1,2532,544.94
10,1,"Hispanic",1,0,1,NA,1,1,NA,1,1,1,1,0,1,0,NA,30,1,1,1,2532,448.35
9,1,"Black",0,0,1,NA,1,1,NA,1,1,1,1,1,1,0,255,23,1,1,1,2532,310.06
10,0,"Black",1,0,1,NA,0,1,NA,1,1,1,1,1,1,0,55,31,1,1,1,2532,491.48
11,1,NA,0,NA,NA,NA,NA,1,NA,0,NA,0,1,NA,NA,0,225,20,NA,1,0,774,396.24
10,1,"White",1,0,1,NA,1,NA,NA,1,1,1,1,NA,1,0,210,NA,1,1,0,774,440.57
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,210,20,1,1,0,774,467.8
10,1,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,215,21,1,1,0,774,581.9
10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,210,24,1,1,0,774,546.05
10,1,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,215,20,1,1,0,774,486.34
10,0,"White",1,1,1,NA,0,1,1,1,1,1,1,1,1,0,210,16,1,1,0,774,677.6
11,0,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,215,20,1,1,0,774,571.63
10,0,"Native Hawaiian/Other Pacific Islander",1,1,1,0,1,1,0,1,1,0,1,1,1,0,45,15,1,1,0,774,525.4
10,0,"Native Hawaiian/Other Pacific Islander",0,1,1,1,1,1,1,1,1,1,0,1,1,0,225,20,1,1,0,1610,522.46
10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,1610,392.79
10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,1610,608.25
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,100,30,NA,1,0,1610,427.26
11,0,"White",1,1,1,1,1,1,1,1,1,1,0,1,1,0,225,25,1,1,0,1610,628.51
11,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,225,15,1,1,0,1610,372.27
10,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,225,20,1,1,0,1610,768.01
11,1,"White",1,1,0,0,NA,1,0,1,1,1,1,1,1,0,225,15,1,1,0,1610,391.91
11,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,450,25,1,1,0,1610,495.24
11,0,"Hispanic",1,1,1,0,0,0,0,1,1,0,0,1,1,0,200,30,1,1,1,2646,518.49
11,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,0,1,1,0,200,32,1,1,1,2646,510.86
10,0,"Hispanic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,225,44,1,1,1,2646,367.07
10,0,"Hispanic",0,1,NA,NA,1,NA,NA,0,1,0,0,1,1,0,60,34,1,1,1,2646,410.53
10,1,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,0,275,35,1,1,1,2646,450.27
10,1,"Hispanic",0,0,0,0,0,0,0,1,0,0,0,0,1,1,134,17,1,1,1,2646,379.48
9,1,"Black",0,1,1,NA,0,1,NA,1,1,1,1,0,1,0,NA,NA,1,1,0,820,399.04
10,1,"Black",0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,24,1,1,0,820,380.6
10,0,"Black",1,1,1,NA,1,0,0,0,1,1,1,1,0,0,0,20,1,1,0,820,422.52
9,0,"Black",1,0,1,1,1,1,0,1,1,1,1,1,1,0,425,20,1,1,0,820,319.09
10,1,"Black",0,NA,1,NA,1,1,NA,1,1,1,1,1,1,0,300,NA,NA,1,0,820,261.56
11,1,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,0,400,25,1,1,0,820,374.99
9,0,"Black",1,0,1,0,0,1,0,0,1,1,1,1,1,0,425,25,1,1,0,820,476.14
10,1,"Black",1,1,1,0,NA,1,NA,NA,1,1,1,1,1,0,450,NA,1,1,0,820,378.04
10,1,"White",1,0,1,1,1,1,1,1,1,1,1,1,1,0,275,27,1,1,1,2080,543.5
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,28,1,1,1,2080,670.61
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,30,1,1,1,2080,622.31
10,1,"Black",0,0,1,0,1,1,0,1,1,1,1,1,1,0,NA,25,1,1,1,2080,365.21
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,29,1,1,1,2080,473.28
11,1,"Hispanic",1,1,1,0,1,0,0,1,1,0,0,0,1,0,350,20,1,1,0,2183,735.91
10,0,"Asian",1,1,1,0,0,1,1,1,1,0,0,1,1,0,285,35,1,1,0,2183,559
10,1,"More than one race",1,1,1,0,0,1,0,1,1,1,1,1,0,0,325,21,1,1,0,2183,465.58
10,1,"White",0,0,1,0,1,1,0,1,1,1,NA,1,1,0,275,23,1,1,0,2183,456.2
10,1,"Black",1,1,1,0,1,NA,NA,NA,1,1,1,1,1,1,30,10,1,1,0,2183,463.5
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,1,450,26,1,1,0,432,611.91
10,0,"White",1,1,1,0,1,0,0,1,1,1,1,1,1,0,360,22,1,1,0,432,446.35
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,22,1,1,0,432,539.38
10,0,"White",0,1,1,0,1,0,0,1,1,1,1,1,1,0,450,28,1,1,0,432,595.62
10,1,"More than one race",1,0,1,1,0,1,1,1,1,1,1,1,0,1,450,24,1,1,0,432,487.63
10,1,"American Indian/Alaska Native",0,1,1,0,1,0,0,0,1,1,1,1,1,0,450,24,1,1,0,432,475.2
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,0,0,90,29,1,1,0,432,464.86
10,1,"White",1,0,1,NA,0,0,NA,1,1,1,NA,1,1,0,450,28,1,1,0,432,435.04
9,1,"White",0,0,1,0,0,0,0,0,1,1,1,1,0,0,300,34,1,1,0,432,378.68
11,1,"White",0,1,1,0,1,0,0,0,1,1,1,1,1,0,360,28,1,1,0,432,483.94
9,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,550,14,1,1,0,432,415.48
9,1,"White",0,1,1,0,0,0,0,1,1,1,1,1,0,0,NA,25,1,1,0,432,313.18
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,450,30,1,1,0,432,486.59
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,27,1,1,0,432,655.1
11,1,"More than one race",0,1,1,0,1,0,0,1,1,1,1,1,1,1,450,28,1,1,0,432,467.59
9,0,"White",1,0,0,0,1,0,0,1,1,1,1,1,0,1,55,32,1,1,0,362,367.79
10,0,"White",1,1,1,0,1,0,0,0,1,1,1,1,1,1,275,17,1,1,0,362,535.17
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,300,25,1,1,0,362,529.85
10,1,"White",0,0,1,1,1,1,NA,1,1,1,1,1,1,1,275,20,1,1,0,362,501.34
10,1,"White",0,0,1,0,0,0,0,0,1,1,1,1,1,0,275,17,1,1,0,362,420.21
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,26,1,1,0,362,471.78
9,1,"White",0,1,1,1,1,1,1,1,1,0,1,1,1,1,275,20,1,1,0,362,393.35
10,1,"White",1,1,1,1,0,1,0,0,1,1,1,1,1,0,60,25,1,1,0,362,509.27
11,0,"Asian",0,1,0,0,1,0,0,1,0,0,0,0,1,1,250,20,1,1,0,1347,615.96
11,0,"Asian",0,1,1,0,1,1,0,0,1,0,0,1,1,0,290,30,1,1,0,1347,544.15
10,1,"Asian",1,0,1,0,1,1,0,1,1,0,0,1,1,0,60,30,1,1,0,1347,367.7
10,1,"White",0,0,1,0,1,1,0,0,1,1,1,1,0,0,1200,13,NA,1,0,1347,302.04
10,0,"White",1,0,1,0,0,NA,NA,NA,1,1,1,1,0,0,53,32,1,1,0,1347,500.45
10,0,"Hispanic",0,1,0,0,0,0,0,1,0,0,0,0,1,0,300,28,1,1,0,1347,420.14
10,0,"White",0,1,1,0,0,0,0,1,1,1,1,1,1,0,300,36,1,1,0,1347,596.81
10,0,"White",0,0,1,0,1,0,0,1,1,1,1,1,1,0,30,32,1,1,0,1347,357.3
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,250,32,1,1,0,1347,438.57
10,1,"Hispanic",1,1,0,0,1,1,0,1,1,0,0,0,1,0,225,33,1,1,0,1347,635.7
10,1,"Black",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,57,25,1,1,0,1347,237.51
10,1,"Hispanic",1,1,1,0,0,1,0,0,1,0,0,0,1,0,260,32,1,1,0,1347,481.61
10,1,"White",1,0,1,0,1,0,0,1,1,1,1,1,1,0,315,32,1,1,0,1327,438.48
9,0,"Hispanic",0,NA,1,1,0,1,1,1,1,1,1,1,1,1,225,30,1,1,0,1327,489.97
10,0,"White",1,0,0,0,1,0,0,1,1,1,1,1,1,0,225,20,1,1,0,1327,544.38
9,0,"White",1,0,1,NA,1,1,NA,1,1,1,1,1,1,0,45,20,0,1,0,1327,373.11
10,0,"White",1,1,0,0,1,1,0,1,1,1,1,1,1,0,200,25,1,1,0,1327,440.95
10,1,"White",1,1,1,1,NA,1,NA,NA,1,1,1,1,1,0,225,20,1,1,0,1327,394.07
10,1,"Hispanic",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,15,1,1,0,400,371.79
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,400,600.47
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,45,18,1,1,0,400,415.8
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,21,1,1,0,400,672.36
10,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,0,0,225,29,1,1,0,400,441.59
10,0,"White",1,1,1,NA,1,1,0,1,1,1,1,1,0,0,275,12,1,1,0,400,520.07
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,17,1,1,0,400,438.48
9,1,"Hispanic",1,0,1,1,1,1,0,1,1,1,1,NA,NA,0,NA,13,NA,1,0,400,305.41
11,0,"Hispanic",1,1,0,0,0,NA,NA,NA,1,1,1,1,0,0,225,NA,1,1,0,400,535.09
11,1,"Black",1,1,1,NA,1,1,NA,NA,1,1,1,1,0,0,250,22,1,1,0,400,522.82
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,400,519.28
10,0,"Hispanic",1,1,0,0,1,0,0,0,1,1,1,1,0,0,225,NA,1,1,0,400,437.7
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,16,1,1,0,400,540.49
10,1,"Hispanic",1,0,1,0,0,1,0,0,1,1,1,1,1,0,250,20,1,1,0,400,334.51
10,0,"Hispanic",1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,NA,0,1,0,889,301.69
10,1,"White",1,0,NA,NA,NA,0,NA,1,NA,NA,NA,1,1,0,NA,NA,1,1,0,889,429.91
10,0,"Hispanic",1,1,0,0,0,1,0,1,1,0,0,0,1,0,20,20,1,1,0,889,491.16
10,0,"Black",1,0,1,1,0,1,0,0,1,NA,NA,1,1,0,60,NA,1,1,0,889,532.31
9,0,"Hispanic",0,0,0,0,0,0,0,1,1,0,0,1,0,0,50,30,0,1,0,889,448.74
10,1,"Hispanic",0,1,1,0,0,0,0,0,1,1,1,1,1,0,290,NA,0,1,0,889,451.87
10,1,"Hispanic",0,1,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,0,1,0,889,439.45
11,1,"Black",1,1,1,1,0,1,1,1,0,0,0,0,1,1,NA,NA,NA,1,1,989,440.57
10,0,"White",1,1,0,0,0,1,0,1,1,1,1,1,1,0,235,25,1,1,1,989,493.07
11,0,"Asian",0,1,0,0,0,0,0,1,1,0,0,1,1,0,250,20,1,1,1,989,569.8
10,1,"White",0,1,0,0,0,1,0,1,0,0,0,1,1,0,235,32,1,1,1,989,453.8
10,0,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,225,30,1,1,1,989,542
11,1,"White",0,1,1,1,1,1,NA,1,0,0,0,0,1,1,250,25,1,1,1,989,510.64
10,0,"Hispanic",1,0,1,0,NA,1,0,1,1,1,1,1,1,1,250,NA,1,1,1,3138,446.2
9,1,"Hispanic",0,0,1,0,1,1,NA,NA,1,1,1,1,0,0,550,20,NA,1,1,3138,374.03
10,1,"Hispanic",1,1,1,1,0,1,0,1,1,1,0,1,0,0,300,38,1,1,1,3138,432.55
10,0,"White",1,1,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,300,35,1,1,1,3138,368.42
10,0,"White",0,1,1,1,0,1,1,1,1,1,1,1,1,0,300,35,1,1,1,3138,530.08
10,1,"White",1,1,1,NA,0,1,1,1,0,1,1,1,1,0,250,45,1,1,1,3138,354.39
10,0,"Hispanic",1,1,1,NA,0,0,NA,1,1,0,0,1,1,0,60,45,1,1,1,3138,420.22
10,1,"White",0,0,1,1,0,1,NA,0,1,1,1,1,1,0,300,30,1,1,1,3138,429.11
10,0,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,1,300,30,1,1,1,3138,485.68
10,1,"White",0,NA,1,1,1,1,1,1,1,1,1,1,1,0,315,9,1,0,1,366,434.72
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,9,1,0,1,366,608.12
10,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,15,0,0,1,366,635.78
10,1,"White",1,0,1,0,1,1,1,1,1,1,1,1,1,0,225,18,0,0,1,366,511.44
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,18,0,0,1,366,635.78
10,0,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,850,536.2
10,1,"Hispanic",1,0,1,1,1,NA,NA,NA,1,1,1,1,1,0,NA,25,1,1,0,850,456.68
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,10,1,1,0,850,500.69
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,270,25,1,1,0,850,569.48
10,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,1,270,20,1,1,0,850,440.89
10,1,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,260,25,1,1,0,850,622.31
10,1,"White",1,0,1,NA,1,1,NA,0,1,1,1,1,1,0,225,20,1,1,0,850,403.45
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,0,225,20,1,1,0,850,399.84
11,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,260,25,1,1,0,850,533.1
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,28,1,1,0,850,708.67
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,850,476.97
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,260,18,1,1,0,850,422.21
9,0,"White",1,1,1,NA,0,1,NA,1,1,1,1,1,1,1,200,20,1,1,0,850,512.29
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,50,20,1,1,0,850,435.36
9,0,"Hispanic",0,0,1,0,1,0,0,1,1,1,1,1,0,0,400,30,1,1,0,NA,322.35
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,0,1,510,28,1,1,0,NA,523.54
10,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,26,1,1,0,NA,683.24
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,450,NA,1,1,0,NA,590.48
10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,450,24,1,1,0,NA,624.39
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,90,23,1,1,0,NA,448.26
10,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,450,NA,1,1,0,NA,655.92
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,0,0,450,25,1,1,0,NA,464.3
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,0,NA,414.6
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,300,25,1,1,0,NA,575.13
10,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,1,400,25,1,1,0,NA,566.15
11,1,"White",0,0,1,0,1,1,0,1,NA,NA,NA,1,1,0,650,30,1,1,0,NA,356.71
11,1,"White",1,0,1,NA,0,1,NA,0,NA,1,NA,1,0,0,NA,14,1,1,0,507,357.44
10,1,"Black",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,420,23,1,1,0,507,377.32
9,1,"Hispanic",1,0,1,0,1,1,0,1,0,0,0,0,0,0,50,24,1,1,0,507,372.67
10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,300,25,1,1,0,507,475.44
11,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,275,20,1,1,0,507,594.25
11,1,"Hispanic",1,1,1,0,1,1,NA,1,1,1,1,1,1,1,360,20,1,1,0,507,357.6
11,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,275,20,1,1,0,507,580.94
10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,275,24,1,1,0,507,515.55
10,0,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,1,250,25,1,1,0,507,502.84
10,0,"White",1,1,1,0,1,1,NA,1,1,1,1,1,1,1,275,25,1,1,0,507,374.7
11,0,"Black",1,1,1,1,1,1,1,1,1,0,0,1,1,0,275,30,1,1,0,2041,532.94
10,0,"Black",0,1,1,0,1,1,0,0,1,1,1,1,1,0,275,25,1,1,0,2041,505.3
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,30,1,1,0,2041,531.24
10,1,"White",1,0,1,0,1,0,0,1,1,1,1,1,1,0,300,27,1,1,0,2041,439.45
10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,25,1,1,0,2041,462.29
9,1,"Black",1,0,1,1,1,1,0,1,1,1,1,1,1,0,45,12,1,1,0,2041,306.05
10,0,"Hispanic",1,NA,1,0,1,1,1,1,0,0,0,0,1,0,250,30,1,1,0,2041,454.85
10,1,"Black",1,1,1,0,1,1,1,1,1,1,0,1,1,0,300,23,NA,1,0,2041,491.64
10,0,"Black",1,1,1,0,1,1,0,1,0,0,0,0,1,1,250,33,1,1,0,2041,572.74
10,1,"White",1,1,1,0,1,1,0,1,0,0,0,0,1,1,325,22,1,1,0,2041,541.02
10,0,"White",1,1,1,NA,1,NA,NA,NA,1,1,1,1,0,0,420,28,1,1,0,505,435.87
10,0,"Black",1,1,NA,NA,0,NA,NA,0,1,1,1,1,1,1,250,28,1,1,0,505,458.35
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,500,32,1,1,0,505,475.91
11,1,"Hispanic",1,1,1,0,1,NA,NA,NA,1,1,1,1,1,0,NA,28,1,1,0,505,384.53
9,0,"White",0,0,0,1,0,0,1,0,0,1,NA,1,1,0,NA,NA,NA,1,0,505,309.8
10,1,"White",1,1,1,1,1,1,0,1,0,1,1,1,1,1,250,28,1,1,0,505,484.02
9,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,0,0,225,31,1,1,0,505,393.51
11,1,"White",0,1,1,0,1,1,NA,0,1,1,1,1,1,0,250,30,1,1,0,505,427.26
10,0,"More than one race",1,1,0,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,505,488.78
10,0,"Hispanic",0,1,1,NA,1,1,NA,NA,1,1,1,1,1,0,NA,60,1,1,0,505,352.46
10,1,"White",1,1,0,0,0,1,0,1,1,1,1,1,0,0,275,27,1,1,0,505,568.6
10,0,"Hispanic",0,1,1,0,1,0,0,1,1,1,1,1,0,1,43,23,1,1,0,505,423.63
11,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,1,420,30,1,1,0,505,435.15
10,1,NA,NA,1,1,0,1,NA,NA,NA,1,1,1,1,1,0,250,28,1,1,0,505,360.8
11,0,"Hispanic",0,1,0,0,0,0,0,1,0,0,1,0,1,0,300,30,1,1,1,1998,446.2
10,1,"Hispanic",1,0,0,0,1,1,0,1,0,0,1,1,1,1,225,10,1,1,1,1998,389.82
10,1,"Hispanic",0,1,1,NA,1,1,1,1,1,1,1,1,NA,0,300,11,1,1,1,1998,441.85
11,0,"Hispanic",1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,23,1,1,1,1998,364.37
10,0,"Hispanic",0,0,1,0,1,1,0,1,1,0,0,0,1,0,60,22,1,1,1,1998,430.47
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,25,1,1,1,1998,377.96
10,0,"Hispanic",0,0,1,0,1,0,0,1,1,1,1,1,1,1,55,19,1,1,1,1998,472.97
10,0,"Hispanic",1,1,1,0,1,1,0,0,1,1,1,1,1,0,300,23,1,1,1,1998,487.9
10,1,"Hispanic",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,275,12,1,1,1,1998,502.94
10,0,"Hispanic",0,1,1,NA,1,1,NA,1,1,1,1,1,1,1,55,21,1,1,1,1998,416.8
9,1,"Hispanic",1,1,1,0,0,1,0,1,1,0,0,1,1,0,NA,21,1,1,1,1998,345.57
10,1,"White",1,1,1,1,1,NA,NA,NA,1,1,NA,1,1,0,NA,NA,NA,1,1,1998,346.21
11,1,"Hispanic",0,1,1,1,1,NA,NA,NA,1,1,0,1,1,0,275,27,1,1,1,1998,448.43
9,0,"Hispanic",0,1,1,NA,1,1,NA,1,1,1,1,1,1,1,275,NA,1,1,1,1998,306.94
10,1,"Hispanic",1,1,1,1,1,1,0,1,1,1,1,1,1,0,45,20,1,1,1,1998,566.19
10,1,"White",1,0,1,0,0,1,1,1,1,1,1,1,1,0,225,25,1,1,0,2748,451.47
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,30,1,1,0,2748,619.85
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,2748,483.53
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,180,20,1,1,0,2748,528.02
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,40,1,1,0,2748,435.76
10,1,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,225,24,1,1,0,2748,526.11
10,1,"White",0,1,1,NA,1,1,NA,1,1,1,1,1,1,0,315,30,1,1,0,2748,409.62
10,1,"Hispanic",1,1,1,0,1,1,NA,1,1,1,1,1,1,0,500,30,1,1,0,2748,587.11
10,0,"White",1,0,0,0,1,1,0,1,1,1,1,1,1,0,240,20,1,1,0,2748,525.4
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,2748,583.35
10,1,"Hispanic",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,NA,1,1,0,2748,436.88
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,30,0,1,0,2748,421.81
10,0,"Black",1,0,0,0,1,0,0,0,1,1,1,1,1,1,225,25,1,1,0,2748,496
9,0,"Hispanic",1,0,0,0,1,NA,NA,NA,1,1,NA,0,0,0,264,31,1,1,1,1202,360.72
11,1,"Hispanic",1,1,1,0,1,1,0,0,1,0,0,1,1,1,190,25,1,1,1,1202,614.93
10,0,"Black",1,1,1,NA,0,1,NA,1,1,1,1,1,1,1,270,24,1,1,1,1202,426.42
