"grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
11,0,"Hispanic",0,0,0,0,0,1,0,1,1,0,0,0,1,1,225,NA,0,1,0,889,511.57
10,1,"More than one race",1,1,1,0,1,1,1,1,1,0,0,1,1,0,240,20,1,0,1,575,560.1
10,1,"Hispanic",1,0,0,0,0,0,0,1,1,0,0,0,1,0,225,30,1,1,1,1574,377.08
10,0,"Black",1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0,45,23,1,1,1,1392,450.64
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,170,28,1,1,1,914,512.53
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,196,546.21
9,1,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,0,250,22,1,1,1,1723,334.27
10,1,"White",0,0,1,1,0,1,0,1,1,1,1,1,0,0,235,1,1,1,0,347,465.66
10,1,"More than one race",0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,505,485.62
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,12,1,0,0,331,521.11
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,20,1,1,1,1619,566.15
11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,200,14,1,1,0,632,530.2
10,1,"More than one race",1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,NA,1,0,1,308,504.22
11,1,"Hispanic",1,1,0,0,1,1,0,1,1,1,1,1,1,1,50,14,1,1,1,539,569.64
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,270,20,1,1,0,196,597.29
9,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,60,20,1,1,0,2041,465.18
10,0,"Hispanic",1,1,0,0,0,0,0,1,1,1,1,1,1,1,348,26,1,1,1,1046,625.73
10,1,"White",1,1,1,NA,0,1,NA,1,1,1,1,1,1,0,300,25,1,1,0,361,343.65
10,1,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,450,35,1,1,0,1750,444.98
10,0,"Hispanic",0,0,1,0,1,1,0,1,0,0,0,0,1,0,180,15,NA,1,1,2162,385.82
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,23,1,1,0,1375,504.98
10,1,"White",0,1,1,0,1,NA,1,1,1,1,0,1,1,0,275,20,1,1,0,1382,437.52
10,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,NA,NA,1,1,0,361,403.45
11,0,"More than one race",1,1,1,0,0,0,0,1,1,1,1,1,0,0,200,28,0,1,0,1250,513.96
9,1,"White",0,1,1,1,0,0,0,1,1,1,1,1,1,1,225,21,1,1,0,1250,420.77
10,1,"More than one race",0,0,0,NA,1,NA,1,1,0,0,0,1,1,1,NA,NA,NA,1,0,899,459.17
10,0,"White",1,1,1,1,0,1,1,0,1,1,1,1,1,1,270,40,1,1,1,1734,639.47
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,250,16,1,0,1,915,632.33
10,1,"Hispanic",1,0,0,0,1,0,0,1,1,0,0,0,0,0,270,30,1,1,0,2402,388.22
11,1,"Hispanic",1,1,1,NA,1,0,NA,0,1,0,0,1,1,0,100,30,1,1,1,3592,413.15
10,0,"More than one race",1,1,1,0,1,1,0,1,1,1,1,1,0,1,280,23,1,1,0,1848,575.13
10,0,"Black",1,1,1,0,1,1,0,0,1,1,1,1,1,0,180,25,1,1,1,914,470.03
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,270,9,1,1,0,389,612.21
11,1,"Hispanic",1,1,1,1,0,1,1,1,1,0,1,1,1,0,900,25,1,1,0,1610,613.09
11,0,"Hispanic",1,1,1,0,1,1,0,0,1,0,1,0,1,1,240,25,1,1,0,808,666.32
11,0,"Hispanic",1,1,1,1,0,1,1,1,1,1,1,1,1,1,275,18,1,1,0,1526,607.54
9,1,"More than one race",1,1,0,0,1,0,0,0,1,1,1,1,1,0,300,25,1,1,1,1276,444.58
9,1,"Hispanic",1,1,1,0,1,NA,0,1,1,1,0,0,1,1,175,30,1,1,1,2646,417.48
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,1233,581.82
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,20,1,1,1,1720,598.16
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,225,20,1,1,0,276,485.12
10,0,"White",1,1,1,0,1,1,0,1,1,1,0,1,1,1,210,25,1,1,0,996,699.37
10,1,"Black",1,1,1,NA,1,NA,NA,0,1,1,1,1,1,0,275,30,1,1,0,2340,427.58
10,1,"White",0,1,0,0,1,1,0,1,1,1,1,1,1,1,144,30,1,1,0,1295,655.66
11,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,225,30,1,1,0,1087,701.28
11,0,"Hispanic",0,0,0,0,1,0,0,1,1,0,0,0,0,0,360,17,0,1,1,626,467.01
11,0,"Hispanic",1,0,0,0,1,NA,0,1,1,0,0,0,1,1,270,35,1,1,1,3201,524.84
11,0,"White",0,1,1,0,1,NA,NA,NA,1,1,1,1,1,0,360,34,0,1,1,2942,436.9
10,0,"Black",1,1,0,NA,0,NA,NA,NA,1,1,1,1,1,0,900,20,1,1,1,991,423.24
9,1,"White",0,0,1,0,0,0,0,1,1,1,1,1,1,1,70,30,1,1,0,1101,424.05
9,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,525,23,1,1,0,1173,426.7
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,275,NA,NA,1,1,1392,427.13
10,0,"White",0,1,1,1,0,1,0,1,1,1,1,1,1,0,100,23,1,1,0,358,550.66
10,0,"White",1,1,1,NA,0,1,NA,1,1,0,1,1,1,0,325,20,1,1,1,2640,580.77
10,0,"Black",1,1,1,1,0,1,1,1,1,1,1,1,1,0,270,25,1,1,1,1619,311.62
9,1,"Black",1,1,0,0,1,0,0,1,0,0,0,0,1,0,250,NA,1,1,1,1110,357.36
11,1,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,0,225,30,1,1,0,1610,426.14
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1848,570.04
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,NA,30,1,1,0,358,343.65
10,0,"Black",1,0,1,NA,1,1,1,1,1,1,1,1,NA,0,45,NA,1,1,0,889,396.39
10,0,"White",1,1,1,1,0,1,NA,1,1,1,1,1,1,0,225,20,1,1,0,1680,517.61
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,40,1,1,1,2966,479.13
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,160,23,1,1,1,1900,577.74
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,20,1,1,0,690,687.93
10,1,"Black",1,1,1,1,0,1,1,1,1,1,1,1,1,0,350,25,1,1,0,762,504.94
11,1,"Hispanic",1,1,1,1,1,1,0,1,1,0,1,1,1,0,200,20,1,1,1,2640,454.36
10,0,"More than one race",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,27,1,0,1,308,577.75
10,1,"White",0,1,0,0,1,1,1,1,1,1,1,1,1,0,525,30,1,1,0,930,665.6
10,1,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,0,270,24,1,1,1,2999,295.63
10,1,"Hispanic",1,0,1,1,1,1,0,0,1,1,1,1,1,0,300,25,1,1,1,2144,479.61
11,0,"Black",1,0,NA,NA,1,NA,NA,NA,1,1,1,1,1,0,275,40,1,1,1,2149,341.81
11,0,"White",1,1,1,1,0,1,0,1,1,1,1,1,1,1,275,30,1,1,0,1913,673.39
10,0,"White",0,1,1,1,1,1,NA,1,1,1,1,1,1,0,200,23,1,1,0,1327,479.8
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,0,0,630,30,1,1,0,432,477.61
10,0,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,250,26,1,1,0,1375,464.78
9,1,"Hispanic",0,1,1,1,1,1,1,0,1,1,1,1,1,0,70,32,1,1,0,1101,292.1
10,0,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,1,250,54,1,1,0,347,549.71
10,1,"Hispanic",1,0,1,NA,0,1,NA,NA,0,0,0,0,1,0,60,25,1,1,1,1110,348.62
10,0,"White",1,1,1,NA,1,NA,NA,NA,1,1,NA,1,1,0,225,27,1,1,0,358,477.26
11,0,"Hispanic",0,1,1,0,0,1,0,0,0,0,0,1,1,0,450,20,1,1,0,2569,411.56
11,1,"Asian",1,1,1,0,1,NA,NA,NA,1,0,1,0,1,0,250,30,1,1,1,2085,479.37
10,0,"White",1,1,1,0,1,NA,0,1,1,1,1,1,1,1,450,30,1,1,0,1387,593.32
10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,240,17,1,1,0,247,546.15
10,1,"Hispanic",1,0,0,0,1,NA,NA,NA,1,1,NA,1,1,1,225,24,1,1,1,1574,446.02
10,1,"White",1,1,1,1,1,1,0,1,1,1,0,1,1,0,160,10,1,1,1,1900,581.98
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,20,1,1,0,636,423.89
10,1,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,0,1,0,280,25,1,1,1,2144,512.32
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,285,20,1,0,1,570,613.49
11,0,"White",1,1,1,1,1,1,1,0,1,1,0,1,1,1,270,28,1,1,0,196,641.7
9,1,"White",1,1,1,0,0,0,0,1,1,1,1,1,0,1,200,25,1,1,0,1250,543.34
11,0,"Hispanic",1,1,0,0,0,0,0,1,1,0,0,0,1,1,290,38,1,1,0,1347,431.1
10,0,"Hispanic",1,0,1,1,0,1,0,0,1,1,1,1,0,0,72,10,1,1,1,3138,415.45
9,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1250,352.63
10,1,"Black",1,1,1,1,1,1,0,1,1,1,1,1,1,0,240,24,0,1,1,1400,506.95
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,28,1,1,1,2080,634.57
10,0,"Black",1,1,1,0,1,1,0,0,1,1,1,1,1,0,75,24,1,1,1,3261,509.75
11,0,"Hispanic",1,1,1,0,1,1,0,0,0,0,0,0,1,1,1540,20,1,1,1,1723,424.19
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,450,24,1,1,0,930,448.98
10,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,0,300,33,1,1,0,2340,488.54
10,1,"Hispanic",1,1,1,NA,0,1,0,1,1,1,0,1,1,1,50,20,1,1,1,1998,525.63
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,105,19,1,1,0,196,426.94
9,1,"White",1,0,1,0,1,1,0,1,NA,1,NA,1,1,0,NA,NA,0,1,0,NA,264.44
10,0,"Hispanic",0,1,0,0,0,0,0,1,1,0,0,0,0,0,90,30,1,1,0,2569,414.98
9,0,"Hispanic",1,0,1,0,0,0,0,1,0,0,0,0,1,0,50,14,1,1,0,3004,444.29
10,1,"Black",0,0,1,0,0,1,1,1,1,1,1,1,1,0,275,20,1,1,1,1276,381.81
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,21,1,1,0,507,633.28
10,1,"Hispanic",1,0,0,0,1,1,0,1,1,0,0,0,1,0,150,18,1,1,1,1720,417.4
10,0,"Asian",0,1,0,0,1,1,0,0,1,0,0,0,1,0,360,28,1,1,1,1400,555.82
10,1,"Asian",0,1,1,0,1,1,1,1,1,0,0,1,1,1,265,30,1,1,1,2085,442.97
11,1,"White",1,1,1,1,NA,1,NA,1,1,1,1,1,1,NA,200,20,NA,1,0,1680,440.41
10,0,"White",1,1,1,0,1,1,1,1,0,0,1,1,1,0,280,22,1,1,0,227,508.48
11,1,"White",1,1,1,1,1,1,0,NA,1,1,1,1,1,0,220,20,1,1,0,2098,593.29
10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,50,20,1,1,1,1276,611.35
10,0,"Black",1,1,1,NA,0,1,NA,0,1,1,1,1,1,0,180,30,1,1,1,1202,416.56
10,1,"Hispanic",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,300,42,1,1,1,3138,449.71
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,240,22,1,1,0,1380,427.37
10,0,"Asian",1,1,0,0,1,0,0,0,0,0,0,0,0,1,60,NA,1,1,1,3201,266.66
10,0,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,250,30,1,1,0,505,476.14
10,0,"Hispanic",1,0,1,0,1,1,0,1,1,0,0,1,1,0,60,30,1,1,1,3261,564.96
10,0,"White",1,0,1,NA,0,0,0,1,1,1,0,1,1,0,270,20,1,1,0,196,496.48
9,1,"Black",0,0,1,0,1,1,0,1,1,1,1,1,1,0,600,28,1,1,0,1079,296.03
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,28,1,1,0,1610,574.33
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,30,1,1,0,276,412.2
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,1200,27,1,1,0,361,387.41
10,1,"Asian",1,1,1,0,0,1,0,1,1,1,1,1,1,0,250,40,1,1,1,2085,465.74
10,1,"Hispanic",1,0,1,0,1,1,0,1,1,1,1,1,1,0,300,20,1,1,0,1489,476.16
11,1,"Hispanic",1,1,0,0,1,1,0,1,1,0,0,1,1,0,195,29,1,0,1,570,550.96
10,0,"Asian",0,1,1,NA,0,1,1,1,NA,0,0,1,1,1,225,27,1,1,0,1897,617.47
10,0,"White",0,0,1,0,1,1,NA,1,1,1,1,1,1,0,225,25,1,1,0,3009,388.76
10,1,"Black",0,0,1,0,1,1,0,0,1,1,1,1,1,0,60,20,1,1,1,NA,462.37
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,26,1,1,0,1750,461.57
11,1,"White",1,1,1,1,0,1,0,1,1,1,1,1,1,0,225,25,1,1,0,612,546.15
11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,245,20,1,1,0,NA,409.95
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,300,32,1,1,1,2255,627.56
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,30,1,1,0,1750,538.69
10,1,"White",1,1,NA,0,1,NA,0,1,1,1,1,1,1,1,126,62,1,1,0,1347,389.82
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,1526,627.2
11,1,"Asian",0,1,1,0,1,1,1,1,1,0,0,NA,1,0,200,25,1,0,1,398,462.29
9,1,"White",1,1,1,1,0,1,NA,1,1,1,1,1,1,0,300,30,1,1,0,2041,443.94
10,1,"Hispanic",0,1,NA,NA,1,1,NA,0,1,1,1,1,1,0,160,29,1,1,1,1196,412.03
10,0,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,0,300,30,1,1,0,898,535.17
11,0,"Hispanic",1,0,1,0,1,1,0,1,1,0,0,1,1,0,225,25,1,1,1,1062,531.99
10,1,"White",1,1,1,1,0,1,0,1,1,1,1,1,1,0,450,25,1,1,0,432,474.32
9,1,"Asian",1,1,1,0,1,1,0,1,0,0,0,1,1,0,240,30,1,1,1,989,459.57
10,1,"Hispanic",1,1,0,0,0,1,0,1,1,0,0,0,1,0,235,10,1,1,1,3000,466.3
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,390,30,1,1,0,2402,408.66
10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,240,25,NA,1,0,887,518.33
11,0,"Black",1,0,1,1,1,NA,NA,NA,1,1,0,1,0,0,NA,30,NA,1,1,673,243.62
10,1,"Hispanic",1,1,1,0,1,1,1,1,1,1,0,1,1,0,204,39,1,1,1,2942,534.85
11,0,"White",1,1,1,0,0,1,0,1,0,0,0,1,1,0,275,22,1,1,0,2340,614.85
10,1,"Hispanic",1,1,0,NA,1,1,1,1,1,0,0,0,0,0,300,30,1,1,1,2149,363.93
10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,1375,501.58
11,0,"Hispanic",0,0,0,0,0,0,0,1,0,0,0,0,1,0,90,35,1,1,1,3000,396.94
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,30,1,1,0,NA,576.8
10,1,"More than one race",1,1,1,0,0,1,NA,1,1,1,1,1,1,1,275,30,1,1,0,316,588.48
10,1,"Hispanic",1,1,1,0,0,1,0,1,1,0,1,1,1,1,20,2,0,1,0,889,455.08
10,1,"White",1,1,1,0,1,0,0,1,0,0,0,1,1,1,225,13,1,1,0,316,541.9
10,0,NA,1,1,1,0,1,NA,NA,NA,1,0,0,0,1,0,900,22,1,1,1,991,498.79
11,1,"White",1,1,1,0,NA,1,0,1,1,1,1,1,1,0,300,15,0,1,1,502,520.74
10,1,"Hispanic",1,0,0,1,0,0,NA,1,1,1,0,1,1,0,NA,NA,1,1,1,3164,277.91
9,1,"Hispanic",0,1,1,1,1,0,0,1,1,1,0,1,1,0,550,26,1,1,0,3004,474.48
11,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,0,0,450,25,1,1,0,432,589.19
11,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,240,20,1,0,1,575,600.39
11,0,"Hispanic",1,1,0,0,0,0,0,1,1,0,0,0,1,0,270,30,1,1,1,2942,586.49
11,0,"Hispanic",1,1,0,0,0,0,0,1,1,0,0,0,1,1,225,30,1,1,1,1574,542.4
10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,626,360.4
10,0,"White",0,1,1,1,0,0,0,1,1,1,1,1,1,0,280,29,1,1,1,1046,553.12
11,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,0,250,20,1,1,1,NA,564.01
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,0,290,20,1,1,1,3261,548.75
9,0,"Hispanic",1,1,1,0,1,NA,NA,NA,1,0,0,0,1,0,900,15,1,1,1,991,433.25
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,1064,712.1
11,1,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,225,30,1,1,1,1988,471.03
10,0,"Asian",1,1,1,0,0,1,0,1,1,0,0,1,1,1,630,28,1,1,0,899,448.58
10,1,"White",1,1,1,NA,0,NA,NA,NA,1,1,1,1,1,0,250,10,1,1,0,1382,397.76
11,1,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,0,350,30,1,1,0,712,465.5
10,0,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,0,300,32,1,1,0,2340,660.37
10,1,"White",1,1,1,1,1,1,0,0,1,1,1,1,1,0,225,30,1,1,0,1680,536.93
10,0,"White",1,1,1,0,1,1,0,1,0,0,0,1,1,0,275,20,1,1,0,1526,535.96
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,225,25,NA,1,0,276,458.29
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,25,1,1,1,1998,572.98
10,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,1,225,24,1,1,0,276,548.36
10,1,"Hispanic",0,1,0,0,1,NA,NA,NA,0,0,NA,0,0,1,240,20,1,1,1,2640,374.59
10,1,"White",0,1,1,NA,1,1,NA,1,1,1,1,1,1,0,250,22,1,1,1,1723,483.62
10,0,"White",0,1,1,0,1,1,NA,1,1,1,1,1,1,1,285,NA,1,1,1,NA,452.23
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,290,30,1,1,1,1046,425.62
9,0,"Hispanic",0,1,1,0,0,1,0,0,0,0,0,0,1,0,275,27,1,1,1,2149,425.14
10,1,"Hispanic",1,0,1,NA,1,1,NA,1,1,1,1,1,1,0,210,31,0,1,0,889,463.98
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,475,20,1,1,0,930,581.32
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,14,0,0,1,366,592.57
10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,172,17,1,1,0,509,592.33
10,0,"White",1,0,1,0,0,0,0,0,1,1,1,1,1,0,225,24,1,1,0,2748,436.66
11,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,500,35,1,1,1,2255,532.39
10,0,"White",0,1,1,0,0,NA,NA,NA,1,1,1,1,0,1,270,20,1,1,0,1471,620.41
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,275,30,1,1,0,1848,530.08
10,0,"White",1,1,1,1,0,0,0,1,1,1,1,1,1,0,225,10,1,1,0,NA,646.46
10,0,"White",0,1,1,1,1,1,NA,1,1,1,1,1,1,0,200,18,1,1,0,509,583.31
10,0,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,200,28,1,1,0,846,475.27
10,1,"Black",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,NA,27,1,1,0,820,310.78
10,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,225,20,1,1,0,347,550.5
11,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,315,50,1,1,0,347,537
11,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,300,35,1,1,1,3138,499.34
9,0,"White",0,0,0,0,0,0,0,1,1,1,1,1,1,0,450,30,NA,1,0,1079,399.8
9,1,"Black",1,0,1,1,1,0,0,0,1,1,1,1,1,0,160,21,1,0,1,1212,486.83
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,1,0,926,607
9,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,0,60,NA,1,1,0,507,288.65
9,1,"Hispanic",0,0,1,1,1,1,1,0,NA,1,NA,0,NA,0,NA,NA,NA,1,1,2886,275.91
10,0,"Black",0,1,1,NA,1,1,NA,1,1,1,1,1,1,1,70,15,1,1,1,1276,479
10,1,"White",1,1,1,1,0,NA,NA,NA,1,1,NA,1,1,0,200,30,0,0,1,1212,669.69
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,40,1,1,0,1692,542.22
10,0,"White",1,1,1,0,1,1,1,0,1,1,1,1,1,0,225,20,0,0,1,366,507.52
10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,400,15,1,1,0,434,474.87
11,0,"White",0,1,1,1,0,1,0,1,1,1,1,1,1,1,250,20,1,1,1,2004,582.51
11,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,NA,1,1,0,930,588.79
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,280,20,1,1,0,227,623.43
10,1,"Hispanic",0,0,1,0,0,1,0,1,1,1,1,1,0,0,30,16,1,1,0,300,396.64
9,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,245,32,1,1,0,149,476.8
11,1,"Hispanic",1,1,1,1,1,0,0,1,1,0,0,1,1,1,195,30,1,1,0,996,441.53
11,0,"Black",1,1,1,0,1,1,0,1,1,0,0,1,1,1,45,20,1,1,1,673,529.29
10,1,"White",0,0,1,NA,0,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,1,0,754,287.45
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,245,25,1,1,0,3009,571
10,0,"More than one race",0,0,1,0,1,1,0,1,0,0,0,0,1,0,280,30,1,1,1,NA,430.23
10,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,22,1,1,1,1411,510.07
10,1,"Hispanic",1,1,1,NA,1,1,1,1,1,1,1,1,1,1,275,20,1,1,1,539,356.55
10,0,"Asian",0,1,1,1,0,1,0,1,1,0,0,1,1,1,261,30,1,1,1,2966,574.65
10,1,"White",0,0,0,0,1,0,0,0,1,1,1,1,1,0,400,25,1,1,1,1062,471.91
10,0,"Hispanic",0,0,1,0,1,1,NA,1,1,0,0,1,1,0,250,20,1,1,0,3004,458.99
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,160,20,1,1,1,1900,610.04
11,0,"Hispanic",0,0,1,NA,0,1,1,1,1,0,0,1,1,0,250,29,1,1,1,3164,450.72
11,1,"More than one race",0,1,1,0,0,1,0,0,1,1,1,1,1,0,300,26,1,1,0,1913,475.36
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,13,1,0,1,915,667.2
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,360,25,1,1,0,2361,580.22
10,1,"Hispanic",0,0,1,0,1,1,0,1,1,0,0,1,1,0,265,20,1,1,0,2878,449.07
9,1,"White",1,0,1,NA,1,1,NA,NA,1,1,NA,1,1,0,NA,NA,NA,1,0,1471,287.53
10,1,"Native Hawaiian/Other Pacific Islander",1,1,1,0,0,1,0,1,0,0,0,1,1,0,80,20,1,1,1,3000,526.43
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,0,250,25,1,1,0,507,649.97
10,0,"More than one race",1,1,1,1,0,1,1,1,1,1,1,1,1,0,270,30,1,1,1,2085,617.39
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,22,1,1,0,362,683.72
10,0,"Hispanic",1,1,1,1,0,1,0,1,0,0,0,1,1,0,300,20,1,1,1,2162,514.99
10,0,"White",1,1,1,0,1,1,0,1,1,0,1,1,1,0,300,27,1,1,0,2000,444.85
10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,270,21,1,1,0,996,412.75
10,0,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,1,420,30,NA,1,1,2144,523.25
10,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,0,0,250,22,1,1,1,1276,532.23
9,0,"Hispanic",1,1,1,0,1,NA,NA,NA,1,0,0,0,1,1,300,35,1,1,0,1733,417.12
10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,270,35,1,1,1,2966,560.67
10,1,"White",1,1,1,1,1,1,0,1,1,0,1,1,1,0,275,20,1,1,0,929,582.22
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,180,20,1,1,0,887,565.51
10,1,"Black",1,1,1,0,1,1,1,1,1,1,1,1,1,0,250,25,1,1,1,1392,482.26
10,1,"Hispanic",0,0,1,1,0,1,1,1,0,0,0,0,1,0,225,25,1,1,1,3000,487.15
10,1,"White",1,1,NA,0,1,1,0,1,1,0,1,1,1,0,250,25,1,1,1,1046,553.44
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,360,25,0,1,0,929,557.41
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,NA,30,1,1,0,712,513
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,240,30,1,1,1,1202,501.82
10,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,0,0,450,24,1,1,0,1387,417.4
11,0,"White",1,1,1,0,0,1,1,1,0,0,0,1,1,0,225,25,1,1,0,2878,563.21
11,1,"Native Hawaiian/Other Pacific Islander",1,0,1,NA,1,1,NA,1,1,0,0,1,1,0,270,25,1,0,1,570,420.85
10,0,"Asian",1,1,1,1,1,NA,NA,1,1,0,0,NA,NA,NA,215,22,1,1,0,774,508.24
10,0,"Black",1,1,1,0,0,1,0,0,1,1,1,1,1,1,275,28,1,1,1,2149,554.71
